1,2,56
1,2,86
1,3,26
1,7,9
1,11,18
1,15,25
1,19,1
1,19,60
1,21,72
1,28,11
1,28,66
1,28,113
1,28,123
1,33,21
1,33,85
1,35,5
1,35,59
1,35,89
1,35,102
1,35,114
1,35,133
1,38,42
1,38,90
1,38,132
1,38,148
1,38,180
1,40,50
1,40,107
1,42,37
1,49,108
1,50,46
1,50,94
1,50,101
1,50,159
1,53,59
1,53,95
1,55,37
1,55,47
1,55,59
1,63,12
1,63,32
1,64,113
1,65,1
1,65,28
1,66,23
1,66,58
1,68,9
1,70,21
2,4,50
2,4,57
2,4,87
2,4,116
2,5,71
2,5,106
2,5,109
2,5,112
2,5,114
2,6,17
2,7,77
2,11,12
2,13,86
2,14,38
2,15,15
2,22,24
2,22,34
2,22,51
2,28,13
2,28,53
2,29,6
